caption,label
Người đàn ông cầm tràng hạt và cầu nguyện cho thương hiệu,1
Người phụ nữ khoe đường cong khi đi dọc bãi biển,1
Người đàn ông nói viên uống giúp tăng chiều cao 5cm trong tuần,1
Người mẹ dạy con học trong phòng khách buổi tối,0
Khách hàng nhận quà tri ân và cười rạng rỡ,0
Nam chính giật sản phẩm khỏi tay người khác,1
Cô gái uống trà chiều bên cửa sổ,0
Cảnh tắm mưa với váy dính sát cơ thể,1
Người tự xưng bác sĩ bảo chỉ cần uống viên này là khỏi ung thư,1
Người cha dạy con tô màu trong phòng khách,0
Người đàn ông ôm chai rượu lớn và cười gắt gỏng,1
Nam chính đấm vào camera để kết thúc đoạn clip,1
Cô nhân viên lễ tân mỉm cười chào khách bước vào khách sạn,0
Người đầu bếp bày món ăn ra bàn,0
Cảnh quay chậm đôi chân người mẫu bước lên cầu thang,1
Hai người đàn ông vật lộn trong bếp,1
Cảnh quay nam thanh niên say xỉn cười lớn,1
Người mẹ chải tóc cho con gái trước khi đi học,0
Cô gái đứng trên giường trong tư thế khiêu gợi,1
Cô giáo viết chữ lên bảng trong lớp học,0
Người bán hét lên 'ai không mua hôm nay sẽ hối hận cả đời',1
Người mẫu nữ cầm ly rượu tạo dáng trong buổi chụp hình,1
Ly bia bốc hơi trong ánh sáng vàng của buổi tiệc,1
Hai người đánh nhau trong quán ăn,1
Nam diễn viên giựt cổ áo đối thủ và gầm lên,1
Cô gái nằm trên sofa với tư thế khiêu gợi,1
Người mẹ đọc truyện cho con nghe trước khi ngủ,0
Quảng cáo mô tả cảnh tiệc rượu linh đình trong nhà hàng,1
Người phụ nữ kể chuyện linh nghiệm sau khi mua vòng,1
Người phụ nữ hôn nhẹ lên chai nước hoa,1
Đám đông mặc áo công ty cụng ly bia trong buổi team building,1
Nam thanh niên dùng gậy đánh vào tường trong quảng cáo,1
MC nói chỉ cần gọi điện là có cơ hội trúng thưởng xe hơi,1
Người bán hét lên 'mua ngay hôm nay để đổi vận!',1
Đoạn quay slow motion nắm đấm máu bắn tung tóe để tạo cảm giác mạnh,1
Người bán livestream gọi đây là hàng đã được thần linh chứng thực,1
Clip mô tả cảnh lễ cúng buổi sáng với nhạc chùa,1
Người phụ nữ nói viên uống này giúp tự tin và hấp dẫn hơn,1
MC bảo đảm giảm cân nhanh không cần tập,1
Nhóm bạn nhảy múa trên sân khấu cầm bia hô to khẩu hiệu,1
Cảnh quay cận một cú đấm vào mặt kèm tiếng hiệu ứng mạnh,1
Quảng cáo hiển thị chai rượu với khẩu hiệu sống hết mình đêm nay,1
Cảnh tiệc sinh nhật có bánh kem và rất nhiều lon bia trên bàn,1
Gia đình bốn người ngồi ăn cơm tối và cười với nhau,0
Người phụ nữ mặc bikini ngồi bên xe hơi sang trọng,1
Người nông dân đứng trên cánh đồng lúa vàng cầm bao phân bón,0
MC bảo đảm hoàn tiền gấp đôi nếu không thấy hiệu quả,1
Người mẹ ôm con nhỏ và mỉm cười hạnh phúc,0
Nhóm thanh niên cụng ly bia giữa phố đi bộ đông đúc,1
Hai người giằng co làm rơi đồ đạc trong siêu thị,1
Cảnh quay cận dòng bia tràn ra bàn tiệc,1
Cảnh chiếu cận vòng eo trần của người phụ nữ,1
Nhân vật nữ vuốt ve bờ vai của nam chính và thì thầm vào tai anh ấy,1
Cô gái đặt ngón tay lên môi và nhìn đầy ẩn ý,1
Người phụ nữ trao bùa may mắn cho khách hàng,1
Nam diễn viên tuyên bố đây là bí quyết sống thọ trăm năm,1
Người đàn ông húc vai người khác trong thang máy,1
Người phụ nữ ném đồ xuống đất khi tức giận trong quảng cáo,1
Nam chính quăng điện thoại xuống đất trong cơn giận dữ,1
Cô gái khẽ liếm môi khi cầm chai nước hoa sát cổ,1
MC nói uống nước này sẽ giúp có người yêu ngay,1
Giọng nói khẳng định thuốc giúp mọc lại tóc ngay cả trên đầu hói lâu năm,1
Người đàn ông rót rượu mạnh vào ly thủy tinh,1
Người giao hàng đưa kiện hàng cho khách và cúi đầu cảm ơn,0
Người mẫu nữ cụng ly bia với người đàn ông mặc vest,1
Nhân viên văn phòng cười nói trong giờ nghỉ trưa,0
Cặp đôi hôn nhau say đắm trên bãi biển,1
Người đàn ông mặc áo cà sa gật đầu ban phước cho vật phẩm,1
Người mẫu nữ tạo dáng trong váy ngắn xẻ cao,1
Nhóm bạn trẻ ngồi trò chuyện trong quán trà sữa,0
Quảng cáo có cảnh nổ tung xe hơi để minh họa sức mạnh,1
Người phụ nữ gấp quần áo gọn gàng trong phòng ngủ,0
Giọng nói nói uống nước này sẽ sống khoẻ 100 tuổi,1
Trẻ em chơi cầu trượt ngoài sân,0
Người đàn ông ngồi quán nhậu vỉa hè và hô 'trăm phần trăm',1
Người mẫu nằm nghiêng trên sàn và vuốt tóc,1
Người dẫn chuyện nói sản phẩm có năng lượng tâm linh mạnh,1
Hai người cãi nhau lớn tiếng trong nhà hàng,1
Người phụ nữ mặc đồ bó sát trong phòng tập,1
Nam diễn viên hóa thân thành sư thầy đọc kinh,1
Người đàn ông rửa xe máy trước sân nhà,0
Người dẫn nói sản phẩm được ban phước từ chùa,1
Video hiển thị cảnh đốt giấy vàng mã và cúng lạy,1
Người bán nói đây là vật phẩm mang năng lượng dương,1
Nhân viên ngân hàng đang tư vấn khách hàng,0
Clip quay cảnh lễ cúng đầu năm tại cửa hàng mới,1
Trẻ em chơi đá bóng ngoài sân,0
Clip cho biết đây là sản phẩm duy nhất được thần linh chứng nhận,1
Người mẫu ngả người ra ghế và nhìn gợi cảm,1
Người dẫn nói tượng phật nhỏ giúp cải vận,1
Nam người mẫu cởi áo khoe cơ bắp trong phòng tập,1
Người dẫn chương trình nói thuốc này giúp khỏi mọi bệnh,1
Quảng cáo quay cận cảnh dòng rượu chảy vào ly thủy tinh,1
Nam chính giơ nắm đấm vào mặt đối thủ,1
Người phụ nữ nói viên uống giúp trẻ mãi không già,1
Nam diễn viên uống bia và hét to khẩu hiệu thương hiệu,1
Người phụ nữ cầu nguyện trước tượng phật và cười,1
Bạn bè khui bia khi cổ vũ bóng đá trên tivi,1
Người phụ nữ nói chỉ cần bôi kem là da trắng sau 5 phút,1
Cô gái vuốt tóc và nhắm mắt đầy quyến rũ,1
Nhóm bạn trẻ cụng ly bia và cười lớn trong quán bar,1
Clip quay cảnh ban thánh nước cho khách hàng,1
Người đàn ông cầm dao trong đoạn quảng cáo,1
Nam thanh niên húc vai bạn để tranh quà tặng trong quảng cáo,1
Người đàn ông nâng ly rượu vang trong nhà hàng sang trọng,1
Người phụ nữ nói viên uống giúp chữa mọi bệnh,1
MC tuyên bố thuốc này giúp trẻ hóa làn da chỉ sau một đêm,1
Người phụ nữ liếm môi và nhìn gợi cảm vào ống kính,1
Nam diễn viên nói viên thuốc giúp giảm cân thần tốc,1
Nam người mẫu dựa lưng vào giường với ánh đèn vàng ấm,1
Nhân viên phục vụ bê đồ ăn ra bàn cho khách,0
Quảng cáo khẳng định sản phẩm giúp mọc tóc trong 2 ngày,1
Nam người mẫu chụp ảnh trong phòng ngủ ánh sáng đỏ,1
Người đàn ông mở cửa xe cho vợ con,0
Người đàn ông đập tivi khi thua game,1
Cô gái mặc váy xuyên thấu đi catwalk,1
Người phụ nữ mở champagne và hô 'Cheers!',1
Người mẫu nữ nhìn qua vai trong ánh đèn mờ,1
Thanh niên đạp xe bạt mạng lạng lách giữa phố để quảng cáo đồ uống năng lượng,1
Người bán tuyên bố sản phẩm giúp trúng số may mắn,1
Người phụ nữ kéo dây váy và cười khẽ,1
Người đàn ông kéo áo lên khoe cơ bụng,1
Người đàn ông nói uống mỗi tối cho thoải mái đầu óc,1
Người tài xế mở cửa xe và cúi đầu chào khách,0
Nhân vật chính tông vai cực mạnh vào người qua đường,1
Người dẫn chuyện khẳng định chỉ cần đặt tượng thần tài này trong nhà là giàu lên ngay,1
Người mẫu nữ tạo dáng trên giường với ánh sáng mờ,1
Người phụ nữ nói sản phẩm này giúp thông minh hơn sau một tuần,1
Người đầu bếp trang trí món ăn trong nhà hàng,0
Người đàn ông đeo bùa và nói đã được thầy khai nhãn,1
Người đàn ông cầm gậy đe dọa người khác trong khung hình quảng cáo,1
Người phụ nữ mua trái cây tươi ở chợ sáng,0
Nhóm sinh viên đang thuyết trình trong lớp học,0
Quảng cáo cho thấy người quỳ lạy trước chùa,1
Người bán hàng online livestream giới thiệu sản phẩm,0
Người cha chơi cờ với con trai nhỏ,0
Người dẫn chương trình bảo đảm hiệu quả 200 phần trăm,1
Người nông dân thu hoạch rau sạch ngoài đồng,0
Nhóm bạn cụng ly rượu vang trong buổi tiệc tất niên,1
Hai đứa trẻ ném đồ chơi vào nhau và hét ầm ĩ được dựng như tình huống hài,1
Hai đứa trẻ tranh giành đồ chơi và đánh nhau,1
Nhóm sinh viên mặc áo cử nhân chụp ảnh tốt nghiệp,0
Quảng cáo nói uống nước này kéo dài tuổi thọ,1
Bạn bè cụng ly bia trong văn phòng và chúc mừng hợp đồng mới,1
Cô gái mặc áo xuyên thấu trong buổi chụp hình,1
Thầy cúng mặc áo vàng đọc thần chú trong quảng cáo,1
Người phụ nữ đang pha cà phê buổi sáng trong bếp,0
Nam MC giới thiệu vòng đá có năng lượng tâm linh đặc biệt,1
Nhóm thanh niên rượt đuổi nhau ngoài đường với thái độ gây hấn,1
Người phụ nữ quỳ lạy trước tượng phật để cầu bình an,1
Thầy cúng đang đốt nhang và lẩm nhẩm cầu tài,1
Người bán khẳng định chỉ ai có duyên mới mua được món này,1
Streamer nhấp ngụm bia và nói 'chất lượng thật sự',1
Nam MC nói 'mỗi ngày một lon để vui hơn',1
Người lái xe bus dừng lại đón khách,0
Người bán hàng online nói kem bôi này trị mọi loại bệnh da,1
Quảng cáo trò chơi có cảnh nổ súng và cháy nổ,1
Người mẹ đang gội đầu cho bé bằng dầu gội trẻ em,0
Hai người đàn ông xô đẩy trong siêu thị,1
Người mẫu nam cởi trần và nhìn thẳng vào camera,1
Đám đông nâng ly trong lễ hội bia ngoài trời,1
Người phụ nữ cúi đầu khấn vái khi giới thiệu sản phẩm,1
Cặp đôi hôn nhau chậm rãi trong phòng tối,1
Video chiếu cảnh lễ hội cúng bái và múa lân cầu tài,1
Cảnh quay tập trung vào cơ thể người phụ nữ trong bộ váy cắt xẻ sâu,1
Nam chính cười sảng khoái sau khi uống rượu trắng,1
Người dẫn gọi sản phẩm là thuốc tiên không tác dụng phụ,1
Quảng cáo dùng cảnh cháy nổ để mô tả sức mạnh sản phẩm,1
MC bảo đảm giảm 10kg chỉ sau 3 ngày sử dụng,1
Người phụ nữ mua hoa ngoài chợ sáng,0
Người bán nói vòng đá đã được khai quang bởi sư thầy,1
Nhân vật dùng cú đá xoay trúng mặt đối thủ trong siêu thị để giành hộp hàng cuối cùng,1
Người phụ nữ cầm bùa đỏ và nói cảm ơn thầy,1
Cảnh đua xe tốc độ cao không đội mũ bảo hiểm,1
Quảng cáo mô tả cảnh đánh nhau bằng hiệu ứng chớp sáng,1
Người đàn ông đấm vỡ gương trong cơn giận,1
Người dẫn nói sản phẩm được thỉnh từ đền nổi tiếng,1
Nhóm bạn chụp ảnh kỷ niệm tốt nghiệp,0
Người đàn ông nói mang vật này sẽ tránh tai họa,1
Người dẫn nói sản phẩm này tốt nhất thế giới,1
MC nói chỉ cần dùng một lần là khỏi bệnh,1
Người phụ nữ hét lên và ném chai nước,1
Quảng cáo mô tả cảnh đấm đá trong phòng tập,1
Người phụ nữ cầm ly bia và hô to tên thương hiệu,1
Gia đình cùng nhau dọn dẹp nhà cửa cuối tuần,0
Người đàn ông cầu tài trước bàn thờ,1
Quảng cáo quay cận phần eo và đùi người mẫu trong đồ bơi hai mảnh,1
Người mẫu liếm kem với ánh mắt quyến rũ,1
Nam người mẫu uống bia khi đang lái xe máy,1
Người mẫu nói bảo hiểm này giúp bạn giàu lên chỉ sau một tháng đóng phí,1
Người mẫu liếc mắt và liếm viền ly cocktail trong quán bar,1
MC tuyên bố uống nước này giúp thông minh hơn,1
Người phụ nữ tát chồng trong quảng cáo gia đình,1
Người phụ nữ xô người khác ngã xuống ghế,1
Nam người mẫu chụp ảnh trong phòng ngủ với ánh sáng vàng,1
Nam MC bảo ai mua hôm nay sẽ thành công mãi mãi,1
Người thợ sửa xe đang kiểm tra bánh xe máy,0
Quảng cáo cho biết chỉ 3 ngày là khỏi hoàn toàn đau nhức,1
Cảnh người say rượu cười lớn trong đoạn quảng cáo,1
Người mẫu nhìn thẳng camera và cười gợi cảm,1
Hai đứa trẻ đánh nhau và la hét trong quảng cáo đồ chơi,1
Hai người giằng co làm rơi hàng hóa trên kệ,1
Người dẫn nói thuốc được NASA kiểm chứng,1
Một cặp vợ chồng cùng dọn dẹp phòng khách cuối tuần,0
Người lái xe ô tô mới mở cửa xe và nhìn vào camera đầy tự hào,0
Cảnh cháy nổ xuất hiện khi nhấn mạnh sức mạnh thương hiệu,1
Quảng cáo hiển thị cảnh nướng thịt và uống bia cùng nhau,1
Đầu bếp trình bày món ăn vừa nấu xong trong căn bếp sạch sẽ,0
Thầy pháp gõ chuông và ban phép cho người mua,1
Quảng cáo khẳng định ai dùng cũng thành công,1
Một người đàn ông nằm gục trên bàn với nhiều lon bia rỗng xung quanh,1
Người mẫu nói vòng phong thủy hút tiền tài,1
Nam diễn viên đấm bàn làm rung cả khung cảnh,1
Clip ghi lại cảnh thắp nhang và tụng niệm tại bàn thờ,1
Người dẫn nói đây là sản phẩm thiêng được gia trì,1
Người cha dạy con cách gấp áo quần,0
Nhân viên kỹ thuật kiểm tra ống nước,0
Cô gái nghiêng người trên sofa và nhìn đắm đuối,1
Cảnh khui bia được tua chậm và chiếu sáng lung linh,1
Nam người mẫu cởi áo khoe cơ bụng sáu múi trong phòng tập,1
Người thợ đang sơn tường trong căn hộ mới,0
Nhóm đồng nghiệp thảo luận dự án trong phòng họp,0
Người dẫn chương trình nói đây là vật phẩm đã được thầy mở mắt tâm linh,1
Người dẫn nói sản phẩm được NASA chứng nhận,1
Quảng cáo dùng cảnh đánh nhau để gây cười,1
Cảnh rượt đuổi xe hơi tốc độ cao,1
Quảng cáo giới thiệu sản phẩm 'được thỉnh từ đền thiêng',1
Người bán đưa thẻ thần chú và bảo ai giữ sẽ tránh mọi tai nạn,1
Người cha và con trai cùng sửa xe đạp trong sân nhà,0
MC bảo đây là sản phẩm được thần linh chứng nhận,1
Quảng cáo mô tả cảnh xô ghế và la hét,1
Nam diễn viên uống bia khi đang chạy xe máy ngoài đường,1
Ba người đàn ông vừa lái xe vừa cầm lon bia trên tay,1
Người phụ nữ kể rằng sau khi thỉnh bùa của shop thì công việc hanh thông,1
Người dẫn nói kem này thay thế phẫu thuật thẩm mỹ,1
Gia đình quây quần bên mâm cơm tối,0
Người bán nói bùa này giúp tránh tai nạn khi đi đường,1
Người đàn ông thắp nhang và khấn lớn trong cửa hàng,1
Logo thương hiệu bia xuất hiện cùng dòng chữ 'uống là sảng khoái',1
Nam MC cầm chai bia nói đây là bí quyết để giải tress,1
Nam ca sĩ uống bia sau buổi biểu diễn,1
Người phụ nữ cụng ly rượu vang trong buổi tiệc sinh nhật,1
Người đàn ông uống rượu vang trong hội nghị công ty,1
Người phụ nữ nói kem này thay thế phẫu thuật da liễu,1
MC nói đeo vòng phong thủy này là tiền tự chảy vào túi,1
Người đàn ông tát bạn diễn để gây ấn tượng,1
Người phụ nữ ném cái ly thẳng vào chồng rồi bỏ đi,1
Nam người mẫu chụp ảnh bán thân trong phòng ngủ,1
Quảng cáo hứa tặng quà ảo tưởng nếu chia sẻ video,1
Người đàn ông sửa xe máy cho khách,0
Người đàn ông mặc áo cà sa và khấn trong tiệm vàng,1
MC nói tượng phật nhỏ này giúp gia đạo hưng thịnh,1
Nam MC nói đảm bảo hiệu quả 100 phần trăm cho tất cả mọi người,1
Nam chính đấm vào gương khiến vỡ nát,1
Cô gái mặc bikini đỏ tạo dáng gợi cảm dựa vào thân xe hơi màu đen,1
Người đàn ông rót bia cho trẻ vị thành niên trong clip,1
Nhóm nhân viên cười nói khi hoàn thành dự án,0
Người đàn ông ngồi nhậu vỉa hè và nâng chai bia trước ống kính,1
Cô giáo mỉm cười khi học sinh trả lời đúng,0
Bạn bè hát karaoke trong quán nhậu và uống bia liên tục,1
Nam người mẫu cởi áo và nhìn thẳng ống kính,1
Người dẫn chương trình mở chai bia và mời khán giả cùng uống,1
Quảng cáo nói viên uống giúp kéo dài tuổi thọ,1
Người dẫn nói thuốc đã được bác sĩ NASA kiểm nghiệm,1
Quảng cáo quay cảnh tiệc nhạc EDM và mọi người cầm bia nhảy múa,1
Thầy cúng đang đốt nhang và khấn gọi tài lộc cho cửa hàng vàng,1
Clip cho thấy người mặc áo cà sa trao bùa may mắn cho khách,1
Giọng thuyết minh nói uống gói bột này là sẽ trẻ ra mười năm chỉ trong ba ngày,1
Cô gái mặc áo hai dây và tạo dáng trước camera,1
Streamer cụng ly bia cùng khán giả trong buổi phát trực tiếp,1
Người bán nói sản phẩm được khai quang tại chùa,1
Người đàn ông đá cửa khi bị từ chối,1
Hai người vật lộn trong nhà bếp để tranh phần ăn,1
Nam MC nói hãy uống để thành công hơn mỗi ngày,1
Nhân viên siêu thị sắp xếp hàng hóa,0
Người phụ nữ đập cửa sổ để thể hiện sự mạnh mẽ,1
Người mẫu tạo dáng cong lưng cạnh mô tô phân khối lớn trong gara tối,1
Quảng cáo khẳng định uống nước này giúp giảm mỡ nhanh gấp 10 lần,1
Người mẫu nữ ngồi trên giường nhìn đầy ẩn ý,1
Nam diễn viên hóa thân thành thầy pháp trừ tà,1
Người phụ nữ đang gấp quần áo trong phòng ngủ,0
Người phụ nữ ném đồ vào bạn diễn khi cãi nhau,1
Cô nhân viên ngân hàng tư vấn khách hàng tận tình,0
Người đàn ông thắp nhang và khấn lớn trước tượng thần tài,1
Cảnh quay cận đôi chân người mẫu bước đi chậm rãi,1
Quảng cáo mô tả hành động đấm vỡ tường khi tức giận,1
Người mẫu nam rót rượu lên ly trong ánh đèn vàng,1
Nam diễn viên cầm tràng hạt và nói cầu bình an,1
Người bán khoe khách cũ đã giàu sau ba ngày dùng sản phẩm,1
Người mẹ đang nấu ăn trong căn bếp sáng,0
MC nói vật phẩm phong thủy đã được khai quang,1
Cảnh cận đôi môi tô son đỏ trong ánh đèn mờ,1
Cô gái đi chợ chọn cá tươi buổi sáng,0
Streamer vừa uống bia vừa giới thiệu sản phẩm,1
Người đàn ông cầm búa đập vỡ tường khi quảng cáo vật liệu,1
Người đàn ông uống rượu vang đỏ trước logo thương hiệu,1
Quảng cáo dùng cảnh cháy nổ và đánh nhau như phim hành động,1
Quảng cáo sử dụng cảnh tắm trong ánh sáng đỏ mờ ảo,1
Quảng cáo nói uống trà này giúp thông minh vượt trội,1
Hai người đàn ông nhào vào vật nhau giữa siêu thị đông người,1
Người bán hàng nói vòng tay này mang năng lượng chữa lành tuyệt đối,1
Người đàn ông khui chai rượu và đổ ra sàn,1
MC nói viên thuốc này chữa khỏi mọi loại bệnh,1
Clip quay cảnh tụng kinh trong cửa hàng,1
Nam người mẫu kéo áo lên khoe bụng sáu múi,1
Nhóm bạn trẻ ngồi vỉa hè uống bia và cười đùa ồn ào,1
Nam MC bảo uống chai nước này sẽ đốt sạch mỡ bụng trong khi ngủ,1
Đám đông nhảy nhót trong club với tay cầm các chai bia sáng nhãn hiệu rõ ràng,1
Thầy cúng gõ chuông và khấn lớn khi quay quảng cáo,1
Quảng cáo chiếu cảnh tụng kinh và gõ chuông,1
Gia đình ngồi trên sofa xem chương trình tivi,0
Người bán hét lên viên uống này giúp giảm mỡ bụng chỉ sau một đêm,1
Người lái taxi mở cửa xe đón hành khách,0
Người bán nói sản phẩm này được thần linh phù hộ,1
Giọng đọc nói sản phẩm đã được khai quang mở mắt bởi cao tăng,1
MC khẳng định thuốc này chữa khỏi đau lưng mãn tính vĩnh viễn,1
Cô gái mặc váy ôm sát đứng xoay người chậm rãi trước ống kính,1
Người dẫn chương trình nói thuốc giúp mọc tóc trong ngày,1
Người bán nói sản phẩm đã được khai quang tại ngôi chùa nổi tiếng,1
Người bán hét lên 'dùng thử sẽ nghiện!',1
Người đàn ông đá cửa và xông vào phòng để dọa nạt,1
Người bán nói chỉ cần treo vòng này là tiền vào như nước,1
Clip có cảnh thắp nến và gõ mõ trong tiệm,1
MC nói bùa này giúp buôn may bán đắt,1
Cảnh lễ cúng bái có khói nhang nghi ngút và tiếng tụng kinh,1
Nam diễn viên uống rượu rồi cười phá lên,1
Người đàn ông đang lắp máy lọc không khí và giải thích tính năng,0
Cô gái làm việc tại văn phòng với máy tính,0
Hai người đánh nhau trong cửa hàng tạp hóa,1
Người mẫu cười khẽ khi gió thổi bay váy ngắn,1
Quảng cáo ghi cảnh đốt nhang cúng thần tài để buôn may bán đắt,1
Người phụ nữ đang giới thiệu sản phẩm dưỡng da trong phòng tươi sáng,0
Thầy cúng đang vẩy nước và đọc thần chú,1
Người phụ nữ kể được thần phù hộ sau khi mua hàng,1
Người phụ nữ nói chỉ cần mua gói này là cuộc đời thay đổi,1
Nam người mẫu kéo áo lên khoe cơ bắp và nói anh là lựa chọn nóng bỏng nhất,1
Người phụ nữ kéo khóa váy từ từ trong ánh đèn đỏ,1
Cô gái chăm sóc cây cảnh trong ban công,0
Người đàn ông thắp nhang cầu tài trước cửa hàng,1
Quảng cáo mô tả cảnh rượt đuổi bằng xe máy trong hẻm nhỏ,1
Quảng cáo khui bia và bọt tràn ra khi nhạc nền sôi động,1
Quảng cáo nói chỉ cần uống một lần là da trắng mịn,1
MC nói mang theo bùa này sẽ tránh mọi xui xẻo,1
Nam nhân vật nói chỉ cần đăng ký link này là chắc chắn trúng thưởng xe hơi,1
Quảng cáo hứa đảm bảo kiếm hai mươi triệu mỗi ngày chỉ cần ở nhà,1
Người phụ nữ kể rằng sau khi mua bùa phong thủy thì trúng số,1
Người mẫu đứng cạnh ô tô và tạo dáng hở vai,1
Người dẫn nói vật phẩm giúp đổi vận may,1
Ba người đàn ông đứng cạnh quầy bar và uống rượu mạnh,1
Nam diễn viên nâng ly rượu mạnh trong khung cảnh sang trọng,1
Người cha chụp ảnh con gái tốt nghiệp,0
Người bán hàng online giới thiệu quần áo mùa hè,0
Người dẫn hứa mang lại bình an tâm linh khi mua gói dịch vụ này,1
Ly rượu vang đỏ được rót chậm vào cốc pha lê,1
Nam ca sĩ cầm ly bia và nói chúc mừng thành công,1
Người phụ nữ tuyên bố sản phẩm này sẽ khiến mọi người yêu thích bạn ngay lập tức,1
Cảnh tiệc cưới với hàng chục ly bia tràn bọt,1
MC bảo đảm hiệu quả 100% không cần kiểm chứng,1
Nhân viên kỹ thuật đang lắp đặt máy lọc nước cho khách,0
Quảng cáo cho thấy cảnh khui bia và hô to thương hiệu,1
Người đàn ông kéo áo lên khoe cơ bụng và cười,1
Người phụ nữ nói kem bôi trị bệnh xương khớp,1
Người mẫu nói đây là bí quyết hạnh phúc vĩnh cửu,1
Người đàn ông đập bàn thật mạnh làm đồ đạc văng tung tóe,1
Nhân vật gõ chuông chùa rồi bảo ai đeo vòng đá này đều bình an,1
Hai thanh niên cầm ghế chĩa vào nhau như chuẩn bị đánh lộn,1
Thầy cúng đứng trước bàn đầy vàng mã khấn cầu tài lộc cho cửa hàng,1
Nam người mẫu kéo áo lên khoe cơ bắp,1
Người phụ nữ cụng ly rượu với đồng nghiệp trong văn phòng,1
Nhân vật chắp tay khấn trước bàn thờ tổ tiên kêu gọi mua sản phẩm phong thủy,1
Nam MC nói uống mỗi ngày để tận hưởng cuộc sống trọn vẹn,1
Người phụ nữ đang trang trí bánh kem sinh nhật,0
MC nói sản phẩm được cấp phép toàn cầu dù không bằng chứng,1
Nhân viên y tế tiêm vaccine cho trẻ nhỏ,0
Người bán hét lên 'mua ngay hôm nay sẽ đổi đời!',1
Nam ca sĩ vừa hát vừa nâng ly rượu mừng chiến thắng,1
Người đàn ông tát thẳng mặt bạn mình trong quảng cáo nước hoa để gây hài,1
Người đàn ông đang tưới cây trong vườn,0
Người mẫu cười và nói sản phẩm thay đổi cuộc sống,1
Cô gái mở laptop làm việc tại quán cà phê,0
Logo thương hiệu rượu hiện lên giữa cảnh khiêu vũ,1
Quảng cáo cho thấy cảnh mở nắp bia và bọt trào ra trên bàn,1
Người đàn ông đang rửa xe trong sân nhà,0
Cảnh quay chậm đôi chân người mẫu trên sàn catwalk,1
MC bảo đảm hoàn tiền nếu không thấy kết quả trong 12 giờ,1
Người mẫu mặc váy ngắn chụp ảnh bên hồ bơi,1
MC nói sản phẩm được gia trì tại chùa thiêng,1
Người mẫu nói uống trà này sẽ thông minh hơn,1
Người mẫu nói chỉ cần uống trà này là trẻ ra mười tuổi,1
Cảnh đốt giấy vàng mã và nhang nghi ngút trong tiệm,1
Quảng cáo bia xuất hiện trong bữa tiệc sinh nhật,1
Quảng cáo nói chỉ cần dùng 1 lần là trẻ ra ngay lập tức,1
Khách hàng mở hộp quà và cười rạng rỡ,0
Người đàn ông đá cửa ra khỏi phòng họp,1
Cô giáo giảng bài trước lớp học,0
Nam diễn viên đập phá đồ đạc trong nhà,1
"Người đàn ông dựa vào xe hơi, tay cầm lon bia còn mở nắp",1
Quảng cáo nói sản phẩm được thỉnh từ chùa nổi tiếng,1
Người đàn ông ném điện thoại xuống đất trong cơn nóng giận,1
Người đàn ông thắp nhang và cầu nguyện trước tượng thần tài,1
Nhóm bạn trẻ khui bia và reo hò giữa phố đi bộ buổi tối,1
Người mẫu mặc váy mỏng manh đi dưới mưa,1
Quảng cáo khẳng định viên uống giúp mọc tóc trong 24 giờ,1
Người đàn ông uống bia trong khi lái ô tô,1
Người phụ nữ gật đầu khi nghe thầy tụng kinh,1
Quảng cáo nói 'hãy nâng ly cho thành công hôm nay',1
Nhân vật nữ rót bia từ chai cao cổ với ánh mắt gợi cảm,1
Clip quay cảnh lễ cúng thần tài trong tiệm vàng,1
Người dẫn nói đây là vật phẩm mang năng lượng tâm linh,1
Người bán nói đảm bảo tăng chiều cao kể cả người lớn tuổi,1
Ông thầy giơ lá bùa lên và bảo mang theo sẽ không bao giờ thất bại,1
Người kỹ sư kiểm tra dây điện trong nhà máy,0
