caption,label
người đàn ông đang lắp đặt hệ thống đèn chiếu sáng ngoài trời,0
cảnh quay một người đang tham gia lớp học nấu ăn,0
cận cảnh một chiếc khóa cửa điện tử (smart lock),0
người mẫu đang tạo dáng với một chiếc áo sơ mi denim,0
cảnh quay một người đang chơi trò chơi ném phi tiêu (darts),0
cận cảnh một chiếc đồng hồ đeo tay cơ (automatic watch),0
người dùng đang thay đổi nhạc chuông điện thoại,0
cảnh quay một người đang chơi cầu lông,0
cô gái đang làm sữa chua tại nhà,0
cận cảnh một chiếc máy bay mô hình đang bay,0
người đàn ông đang kiểm tra chất lượng nước bằng thiết bị,0
cảnh quay một người đang nhảy zumba,0
cận cảnh một chiếc ống nhòm,0
người mẫu đang mặc một chiếc áo khoác da (leather jacket),0
cảnh quay một người đang học cách làm vườn trên sân thượng,0
cận cảnh một chiếc máy chiếu hình ảnh ra tường,0
người dùng đang sử dụng ứng dụng để học thi bằng lái xe,0
cảnh quay một người đang chơi khúc côn cầu trên băng,0
cô gái đang chuẩn bị một ly nước ép rau củ,0
cận cảnh một chiếc máy tính bảng được đặt trên giá đỡ,0
người đàn ông đang dùng cọ vẽ để vẽ tranh tường (mural),0
cảnh quay một người đang thực hiện động tác nâng tạ nặng,0
cận cảnh một chiếc đèn pin siêu sáng,0
người mẫu đang tạo dáng với một chiếc ô tô cổ,0
cảnh quay một người đang tham gia buổi tiệc ngoài trời (garden party),0
quảng cáo dịch vụ xóa sạch mọi dấu vết trực tuyến,1
video quảng cáo game với cảnh 'cướp bóc' cửa hàng một cách bạo lực,1
sử dụng hình ảnh giả mạo một người bị thương nặng để quảng cáo thuốc,1
cảnh quay một người bị xịt hơi cay hoặc chất lỏng độc hại vào mặt,1
quảng cáo một ứng dụng 'máy quét' kiểm tra đồ thật/giả (giả mạo),1
video cố tình lồng tiếng (dubbing) tục tĩu vào quảng cáo,1
cảnh quay cận cảnh người đang cố nhổ một chiếc răng,1
quảng cáo dịch vụ 'mua bằng tốt nghiệp' đại học,1
video mô phỏng một vụ tử hình hoặc treo cổ,1
quảng cáo một viên thuốc giúp tóc đen trở lại sau 1 lần uống,1
hình ảnh một người đang dùng dao rạch tay hoặc cơ thể (tự hại),1
video sử dụng hình ảnh phân biệt chủng tộc với người da màu,1
quảng cáo ứng dụng cá cược (betting) dành cho trẻ vị thành niên,1
cảnh quay người đang bị trói chân tay,1
video cố tình làm giả thông báo 'Tin nhắn mới' để lừa nhấp,1
quảng cáo một loại 'chất tẩy rửa' giúp làm sạch vết máu ngay lập tức,1
cận cảnh một người đang cắn móng tay chảy máu,1
video sử dụng hình ảnh phòng cấp cứu (emergency room) để quảng cáo,1
quảng cáo một dịch vụ 'xâm nhập' vào máy tính của người khác,1
cảnh quay người mẫu cố tình hở eo và vùng ngực (crop top),1
quảng cáo thảo dược chữa HIV/AIDS,1
cận cảnh một người đang tiêm thuốc vào tĩnh mạch,1
video sử dụng hình ảnh bạo lực đối với người già,1
quảng cáo một ứng dụng tàng hình giúp tránh bị theo dõi,1
cận cảnh một người đang quét thẻ lên một thiết bị đọc,0
người mẫu đang tạo dáng với một bó hoa tươi,0
cảnh quay một người đang dùng máy tính bảng để học vẽ,0
người dùng đang đóng gói một hộp quà,0
cận cảnh một chiếc ấm đun nước siêu tốc,0
cô gái đang chăm sóc cây cảnh trong nhà,0
cảnh quay một người đang thử nghiệm xe ô tô tự lái (autonomous driving),0
người đàn ông đang dùng máy hàn để hàn kim loại,0
cận cảnh một chiếc máy ảnh film (analog camera),0
người mẫu đang đeo tai nghe over-ear,0
cảnh quay một người đang chơi trò chơi xếp khối (Jenga),0
cận cảnh một chiếc cốc sứ với họa tiết,0
người dùng đang kiểm tra chất lượng không khí bằng máy đo,0
cảnh quay một người đang nhảy hip-hop,0
cô gái đang nướng bánh quy trong lò,0
cận cảnh một người đang dùng máy ép trái cây thủ công,0
người đàn ông đang thử một bộ đồ bơi (swimsuit),0
cảnh quay một người đang tập thể dục với dây kháng lực đàn hồi,0
cận cảnh một chiếc loa thông minh,0
người mẫu đang tạo dáng với một chiếc mũ rộng vành,0
cảnh quay một người đang tham gia một cuộc họp nhóm ảo (virtual team meeting),0
cận cảnh một người đang gõ cửa (doorbell),0
người dùng đang kiểm tra tin tức trên một ứng dụng báo chí,0
cảnh quay một người đang chơi trò chơi điện tử cầm tay (handheld console),0
cô gái đang sắp xếp kệ sách theo màu sắc,0
cận cảnh một chiếc quạt điện thông minh,0
người đàn ông đang thử một chiếc áo phông in hình,0
cảnh quay một người đang tham gia một lớp học nhảy salsa,0
cận cảnh một người đang dùng máy khuếch tán tinh dầu,0
người mẫu đang mặc một chiếc áo len cổ lọ,0
cảnh quay một người đang học cách tạo podcast,0
cận cảnh một chiếc máy chiếu phim mini (pico projector),0
người dùng đang kiểm tra lịch trình giao hàng trên ứng dụng,0
cảnh quay một người đang chơi bowling,0
cô gái đang thử một chiếc đầm dạ hội,0
cận cảnh một người đang dùng máy rửa mặt điện,0
người đàn ông đang lắp ráp một chiếc bàn gỗ,0
cảnh quay một người đang chạy trên máy chạy bộ,0
cận cảnh một chiếc máy hút ẩm,0
người mẫu đang tạo dáng với một chiếc khăn choàng cổ,0
cảnh quay một người đang học cách viết thư pháp,0
quảng cáo dịch vụ xóa sạch hồ sơ tội phạm,1
video quảng cáo game với cảnh nhân vật nữ bị 'lột xác' thành gợi dục,1
sử dụng hình ảnh giả mạo 'cảnh báo virus nguy hiểm' để cài đặt app,1
cảnh quay một người bị vật nhọn đâm vào tay (máu me),1
quảng cáo một loại 'thuốc' giúp cơ bắp cuồn cuộn sau 1 tuần,1
video cố tình lồng ghép tiếng la hét của trẻ con (gây khó chịu),1
quảng cáo dịch vụ 'giải mã' bí ẩn về cái chết (gây sợ hãi),1
video mô phỏng một vụ khủng bố ở nơi công cộng,1
cảnh quay người mẫu mặc đồ lót phụ nữ quá hở hang,1
quảng cáo một thiết bị giúp nhìn thấy ma (giả mạo),1
video sử dụng hình ảnh phân biệt đối xử với người khuyết tật,1
quảng cáo ứng dụng 'bói toán' đòi hỏi thông tin cá nhân nhạy cảm,1
cảnh quay một người bị tát hoặc đánh vào mặt,1
video cố tình làm giả giao diện của ngân hàng để lừa đăng nhập,1
quảng cáo một loại 'dược phẩm' giúp ngủ 1 phút là đủ,1
cận cảnh một người đang nhai kẹo cao su và tạo tiếng động lớn,1
video sử dụng hình ảnh phòng khám phá thai để quảng cáo dịch vụ khác,1
quảng cáo một dịch vụ 'tăng điểm' thi cử,1
cảnh quay người mẫu cố tình tập trung vào xương quai xanh (gợi cảm),1
video mô phỏng một cuộc chiến đẫm máu thời trung cổ,1
quảng cáo chất bổ sung giúp tăng trưởng hormone không kiểm chứng,1
cận cảnh một người đang cắt móng chân quá sát,1
video sử dụng hình ảnh bạo lực đối với cộng đồng thiểu số,1
quảng cáo một ứng dụng 'cho vay nóng' với lãi suất cắt cổ,1
cận cảnh một người đang dùng máy in màu,0
người mẫu đang đeo găng tay và lái xe mô tô,0
cảnh quay một người đang dùng máy scan 3D,0
người dùng đang đặt vé xem phim trực tuyến,0
cận cảnh một chiếc đồng hồ điện tử đa chức năng,0
cô gái đang nướng thịt ngoài trời (BBQ),0
cảnh quay một người đang kiểm tra áp suất nước bằng đồng hồ đo,0
người đàn ông đang dùng ứng dụng bản đồ để xem tình trạng giao thông,0
cận cảnh một chiếc máy ảnh dưới nước,0
người mẫu đang tạo dáng với một chiếc ô tô điện,0
cảnh quay một người đang học cách chơi trống (drum set),0
cận cảnh một chiếc cốc giữ nhiệt (tumbler),0
người dùng đang thiết lập một tài khoản ngân hàng số,0
cảnh quay một người đang chơi bóng rổ,0
cô gái đang thử một chiếc váy cưới,0
cận cảnh một người đang dùng máy rửa xe áp lực cao,0
người đàn ông đang kiểm tra chất lượng sữa tươi,0
cảnh quay một người đang tham gia lớp học làm đồ da thủ công,0
cận cảnh một chiếc máy lọc nước gia đình,0
người mẫu đang tạo dáng với một chiếc khăn quàng cổ lụa,0
cảnh quay một người đang lắp đặt máy lạnh,0
cận cảnh một chiếc bàn phím không dây,0
người dùng đang thay đổi cài đặt bảo mật trên điện thoại,0
cảnh quay một người đang chạy trên đường ray xe lửa cũ,0
cô gái đang làm món tráng miệng (dessert),0
cận cảnh một người đang dùng máy hút bụi cầm tay,0
người đàn ông đang thử một đôi giày da,0
cảnh quay một người đang tham gia một buổi nhảy flashmob,0
cận cảnh một chiếc máy chơi game console,0
người mẫu đang tạo dáng với một chiếc túi đeo chéo (crossbody bag),0
cảnh quay một người đang học cách làm đồ handmade bằng giấy,0
cận cảnh một chiếc máy pha trà tự động,0
người dùng đang kiểm tra chất lượng đất trồng cây,0
cảnh quay một người đang chèo thuyền buồm,0
cô gái đang thử một chiếc áo jacket denim,0
cận cảnh một chiếc máy ép dầu thực vật,0
người đàn ông đang sơn lại tường rào,0
cảnh quay một người đang chơi bóng chuyền bãi biển,0
cận cảnh một chiếc điện thoại di động màu vàng đồng,0
người mẫu đang tạo dáng với một chiếc mũ rộng vành che nắng,0
cảnh quay một người đang học cách lập trình cơ bản,0
quảng cáo dịch vụ xóa nợ thẻ tín dụng,1
video quảng cáo game với cảnh nhân vật 'khỏa thân' (pixelated),1
sử dụng hình ảnh giả mạo một người bị đánh đến bất tỉnh,1
quảng cáo một loại 'kem' giúp chữa khỏi bệnh vảy nến lập tức,1
video cố tình làm giả giao diện của một ngân hàng nước ngoài,1
cảnh quay cận cảnh người đang cắn móng tay chảy máu và nhổ nước bọt,1
quảng cáo dịch vụ 'giải cứu' người bị lừa đảo tài chính (giả mạo),1
video mô phỏng một vụ bắt cóc đòi tiền chuộc,1
cảnh quay người mẫu mặc đồ lót tập trung vào vùng kín,1
quảng cáo một bài tập giúp 'mọc' tóc hói sau 1 đêm,1
hình ảnh một người đang dùng dao cắt vào da thịt,1
video sử dụng hình ảnh phân biệt đối xử với người châu Á,1
quảng cáo ứng dụng 'xem bói' đòi hỏi thông tin tài khoản ngân hàng,1
video cố tình làm giả thông báo 'Khẩn cấp' để lừa nhấp,1
quảng cáo một loại 'thực phẩm chức năng' giúp tăng chiều cao,1
cận cảnh một người đang nhai thức ăn gây tiếng động lớn,1
video sử dụng hình ảnh bạo lực trẻ em (người lớn đánh trẻ con),1
quảng cáo một dịch vụ 'sao chép' thẻ ATM,1
cảnh quay người mẫu cố tình hở eo và vùng sườn (ribcage),1
quảng cáo chất lỏng làm trắng da toàn thân,1
cận cảnh một người đang tiêm thuốc vào mắt,1
video sử dụng hình ảnh bạo lực đối với cộng đồng người già,1
quảng cáo một ứng dụng 'thay đổi giới tính' bằng AI,1
cận cảnh một chiếc máy ảnh quay video 360 độ,0
người mẫu đang dùng son dưỡng môi,0
cảnh quay một người đang thử nghiệm xe máy phân khối lớn,0
người dùng đang đặt bàn tại một nhà hàng qua ứng dụng,0
cận cảnh một chiếc máy xay thịt,0
cô gái đang rửa tay bằng nước sát khuẩn,0
cảnh quay một người đang dùng máy đo laser khoảng cách,0
người đàn ông đang dùng ứng dụng để theo dõi chuyến bay,0
cận cảnh một chiếc kính thực tế ảo (VR headset),0
người mẫu đang tạo dáng với một chiếc áo khoác phao dày,0
cảnh quay một người đang học cách làm đồ gốm,0
cận cảnh một chiếc ấm trà bằng gốm,0
người dùng đang kiểm tra chất lượng không khí bên trong nhà,0
cảnh quay một người đang tập thể dục với bóng yoga,0
cô gái đang trộn bột làm bánh mì nướng,0
cận cảnh một chiếc máy ép tỏi,0
người đàn ông đang lắp đặt một tấm lưới chống côn trùng,0
cảnh quay một người đang học cách vẽ manga,0
cận cảnh một chiếc máy hủy giấy,0
người mẫu đang tạo dáng với một chiếc ba lô laptop,0
cảnh quay một người đang tham gia lớp học làm rượu vang,0
cận cảnh một chiếc đèn đọc sách kẹp bàn,0
người dùng đang thiết lập tài khoản đa yếu tố xác thực (MFA),0
cảnh quay một người đang chơi bóng bầu dục,0
cô gái đang làm món kem tự làm (homemade ice cream),0
cận cảnh một chiếc máy sưởi điện,0
người đàn ông đang thử một chiếc mũ bảo hiểm lao động,0
cảnh quay một người đang tham gia lớp học nấu món ăn Thái,0
cận cảnh một chiếc micro thu âm chuyên nghiệp,0
người mẫu đang tạo dáng với một chiếc áo hoodie,0
cảnh quay một người đang học cách chơi cờ vây (Go),0
cận cảnh một chiếc máy chiếu ánh sáng trang trí,0
người dùng đang kiểm tra chỉ số độ ẩm trong nhà,0
cảnh quay một người đang lướt ván buồm (windsurfing),0
cô gái đang thử một chiếc áo crop-top (không hở hang),0
cận cảnh một người đang dùng máy làm sữa hạt,0
người đàn ông đang gắn một camera hành trình lên xe,0
cảnh quay một người đang tập thái cực quyền,0
cận cảnh một chiếc gương trang điểm có đèn LED,0
người mẫu đang tạo dáng với một chiếc khăn tắm biển,0
cảnh quay một người đang học cách làm đồ trang sức thủ công,0
quảng cáo dịch vụ xóa nợ tín dụng bằng lỗ hổng pháp luật,1
video quảng cáo game với cảnh nhân vật 'lột xác' để quyến rũ người khác,1
sử dụng hình ảnh giả mạo 'phòng thí nghiệm' để chứng minh sản phẩm,1
cảnh quay một người bị tát mạnh vào mặt (gây bạo lực),1
quảng cáo một loại 'kem' giúp da trắng như tuyết ngay lập tức,1
video cố tình lồng tiếng cười ma quái (gây sợ hãi),1
cảnh quay cận cảnh người đang nôn ọe (gây ghê sợ),1
quảng cáo dịch vụ 'giải quyết' mâu thuẫn gia đình bằng bạo lực,1
video mô phỏng một vụ cháy nhà và có người bị mắc kẹt,1
quảng cáo một thiết bị giúp tăng cường sinh lý nam (khiêu dâm),1
hình ảnh một người đang cố gắng bóp nát cổ họng người khác,1
video sử dụng hình ảnh phân biệt đối xử với người vô gia cư,1
quảng cáo ứng dụng 'quay lén' không bị phát hiện,1
cảnh quay người bị nhốt trong lồng hoặc phòng tối,1
video cố tình làm giả thông báo 'Pin yếu' với logo ngân hàng,1
quảng cáo một loại 'nước uống' giúp giảm cân 15kg/tháng,1
cận cảnh một người đang cắn môi đến chảy máu,1
video sử dụng hình ảnh bạo lực tinh thần (lời nói miệt thị),1
quảng cáo một dịch vụ 'sao chép' ID/CCCD,1
cảnh quay người mẫu cố tình hở eo và vùng bẹn (bikini),1
video mô phỏng một cuộc truy đuổi tốc độ cao gây tai nạn,1
quảng cáo thảo dược chữa bại liệt,1
cận cảnh một người đang tiêm thuốc vào bụng,1
quảng cáo một ứng dụng 'tự động tạo tiền' trên mạng,1
cận cảnh một chiếc máy may công nghiệp đang hoạt động,0
người mẫu đang tạo dáng với một bộ trang sức vàng,0
cảnh quay một người đang dùng máy phát hiện kim loại,0
người dùng đang kiểm tra chất lượng không khí ngoài trời,0
cận cảnh một chiếc máy ghi âm kỹ thuật số,0
cô gái đang xếp quần áo vào máy giặt,0
cảnh quay một người đang thử nghiệm động cơ máy bay mô hình,0
người đàn ông đang dùng ứng dụng để kiểm tra thông tin dinh dưỡng thực phẩm,0
cận cảnh một chiếc máy pha soda tại nhà,0
người mẫu đang đeo một chiếc đồng hồ lặn,0
cảnh quay một người đang học cách làm đồ da (ví dụ: ví),0
cận cảnh một chiếc đèn ngủ thông minh,0
người dùng đang thiết lập lịch trình học tập trên ứng dụng,0
cảnh quay một người đang chơi bi-a (pool),0
cô gái đang làm món kem xoài,0
cận cảnh một người đang dùng máy đánh trứng,0
người đàn ông đang kiểm tra chất lượng kính cửa sổ,0
cảnh quay một người đang tham gia lớp học vẽ tranh sơn dầu,0
cận cảnh một chiếc máy sấy tóc ion,0
người mẫu đang tạo dáng với một chiếc áo khoác blazer,0
cảnh quay một người đang học cách chơi kèn harmonica,0
cận cảnh một chiếc cân sức khỏe điện tử,0
người dùng đang kiểm tra số dư thẻ quà tặng (gift card) trên ứng dụng,0
cảnh quay một người đang chơi bóng ném,0
cô gái đang làm món gà chiên giòn,0
cận cảnh một chiếc máy hàn nhựa,0
người đàn ông đang thử một đôi găng tay bảo hộ lao động,0
cảnh quay một người đang tham gia lớp học làm nến thơm,0
cận cảnh một chiếc đèn pin đội đầu,0
người mẫu đang tạo dáng với một chiếc áo choàng tắm,0
cảnh quay một người đang học cách làm bánh crepe,0
cận cảnh một chiếc máy tính bỏ túi có in nhiệt,0
người dùng đang kiểm tra lượng calo tiêu thụ trên ứng dụng,0
cảnh quay một người đang nhảy breakdance,0
cô gái đang thử một chiếc mũ bảo hiểm trượt ván,0
cận cảnh một người đang dùng máy hút bụi robot,0
người đàn ông đang gắn một khóa móc điện tử vào vali,0
cảnh quay một người đang tập thể dục với xà đơn (pull-up bar),0
cận cảnh một chiếc máy ép tóc xoăn tự động,0
người mẫu đang tạo dáng với một chiếc áo sơ mi kẻ sọc,0
cảnh quay một người đang học cách pha cà phê pour-over,0
quảng cáo dịch vụ thay đổi thông tin cá nhân trên mạng xã hội,1
video quảng cáo game với cảnh nhân vật 'khỏa thân' (ngụ ý),1
sử dụng hình ảnh giả mạo 'lệnh cấm xuất cảnh' để quảng cáo dịch vụ,1
cảnh quay một người bị tạt axit hoặc chất lỏng độc hại,1
quảng cáo một loại 'kem' giúp da căng mịn như em bé,1
video cố tình lồng tiếng trẻ con khóc thét (gây khó chịu),1
cảnh quay cận mặt người đang bị nổi mụn nước,1
quảng cáo dịch vụ 'tiên tri' dự đoán chính xác cái chết,1
video mô phỏng một vụ tấn công mạng quy mô lớn,1
cảnh quay người mẫu mặc bikini tạo dáng quá gần ống kính,1
quảng cáo một bài thuốc giúp chữa khỏi ung thư trong 30 ngày,1
hình ảnh một người đang dùng búa đập vào kính (nguy hiểm),1
video sử dụng hình ảnh phân biệt đối xử với người tàn tật,1
quảng cáo ứng dụng 'hack' Wi-Fi hàng xóm,1
cảnh quay người bị nhốt trong xe ô tô đang chìm,1
video cố tình làm giả giao diện 'Cảnh báo lừa đảo' của ngân hàng,1
quảng cáo một loại 'chất lỏng' giúp tăng tốc độ xử lý của não,1
cận cảnh một người đang cào xước da thịt mình,1
video sử dụng hình ảnh bạo lực trong phim hoạt hình (quá mức),1
quảng cáo một dịch vụ 'sao chép' chìa khóa thông minh,1
video mô phỏng một cuộc ẩu đả trong quán bar,1
quảng cáo dịch vụ giải quyết rắc rối với mafia,1
cận cảnh một người đang bị tiêm một mũi thuốc lạ,1
cận cảnh một chiếc máy may mini cầm tay,0
người mẫu đang dùng mặt nạ giấy (sheet mask),0
cảnh quay một người đang thử nghiệm xe lăn điện,0
người dùng đang kiểm tra lịch sử giao dịch ngân hàng trên app,0
cận cảnh một chiếc máy ép cám viên,0
cô gái đang lau chùi cửa sổ kính,0
cảnh quay một người đang dùng máy đo nồng độ cồn,0
người đàn ông đang dùng ứng dụng để kiểm soát ngôi nhà thông minh,0
cận cảnh một chiếc máy làm kem tươi tại nhà,0
người mẫu đang đeo một chiếc khăn choàng cổ len,0
cảnh quay một người đang học cách tạo hình bằng đất sét,0
cận cảnh một chiếc đèn lồng giấy,0
người dùng đang thiết lập giới hạn chi tiêu trên thẻ tín dụng,0
cảnh quay một người đang chơi bóng bầu dục Mỹ (American football),0
cô gái đang làm món salad trái cây,0
cận cảnh một chiếc máy sấy giày,0
người đàn ông đang kiểm tra chất lượng nước hồ bơi,0
cảnh quay một người đang tham gia lớp học làm bánh pizza,0
cận cảnh một chiếc máy khử trùng bằng tia UV,0
người mẫu đang tạo dáng với một chiếc áo khoác dù (windbreaker),0
cảnh quay một người đang học cách chơi sáo,0
cận cảnh một chiếc máy đếm tiền,0
người dùng đang kiểm tra số dặm tích lũy (loyalty points) trên app,0
cảnh quay một người đang chơi bida (snooker),0
cô gái đang làm món phở cuốn,0
cận cảnh một chiếc máy sấy quần áo,0
người đàn ông đang thử một đôi găng tay da,0
cảnh quay một người đang tham gia lớp học pha cocktail,0
cận cảnh một chiếc máy in nhãn dán,0
người mẫu đang tạo dáng với một chiếc áo gile len,0
cảnh quay một người đang học cách lắp ráp mô hình tĩnh,0
cận cảnh một chiếc máy ảnh dùng một lần (disposable camera),0
người dùng đang kiểm tra số liệu bước chân trên app sức khỏe,0
cảnh quay một người đang lướt ván trên tuyết (snowboarding),0
cô gái đang thử một chiếc áo blouse công sở,0
cận cảnh một người đang dùng máy tạo oxy cá nhân,0
người đàn ông đang gắn một thiết bị theo dõi GPS vào xe,0
cảnh quay một người đang tập thể dục với bóng tạ (kettlebell),0
cận cảnh một chiếc máy tạo ẩm không khí có đèn LED,0
người mẫu đang tạo dáng với một chiếc kính bơi,0
cảnh quay một người đang học cách làm đồ trang trí bằng resin,0
quảng cáo dịch vụ xóa thông tin cá nhân bị rò rỉ,1
video quảng cáo game với cảnh nhân vật 'đánh nhau' có máu và nội tạng,1
sử dụng hình ảnh giả mạo 'cảnh báo khủng bố' để quảng cáo ứng dụng,1
cảnh quay một người bị vật lạ cắm vào mắt,1
quảng cáo một loại 'kem' giúp da căng bóng không tì vết,1
video cố tình lồng tiếng trẻ con khóc thét và cười nham hiểm,1
cảnh quay cận mặt người đang bị tiêu chảy dữ dội,1
quảng cáo dịch vụ 'tiên tri' về ngày tận thế,1
video mô phỏng một vụ tấn công bằng hơi độc,1
quảng cáo một thiết bị giúp chữa khỏi mọi loại ung thư,1
hình ảnh một người đang dùng súng ngắn đe dọa người khác,1
video sử dụng hình ảnh phân biệt đối xử với người châu Phi,1
quảng cáo ứng dụng 'giải mã' mật khẩu của người khác,1
video cố tình làm giả giao diện 'Mật khẩu sai' của ngân hàng,1
quảng cáo một loại 'nước uống' giúp trí nhớ siêu phàm,1
cận cảnh một người đang cắn móng tay đến chảy máu và khóc,1
video sử dụng hình ảnh bạo lực của các băng đảng xã hội đen,1
quảng cáo một dịch vụ 'sao chép' thẻ ATM và mã PIN,1
cảnh quay người mẫu cố tình hở eo và vùng xương chậu,1
video mô phỏng một cuộc ẩu đả bạo lực bằng gậy gộc,1
quảng cáo thảo dược giúp tăng cường sinh lý nữ,1
cận cảnh một người đang tiêm thuốc vào chân,1
video sử dụng hình ảnh bạo lực đối với vật nuôi (đập phá),1
quảng cáo một ứng dụng 'cho vay' không cần tài sản đảm bảo (lãi suất cao),1
cận cảnh một chiếc máy khâu công nghiệp tự động,0
người mẫu đang dùng son bóng (lip gloss),0
cảnh quay một người đang thử nghiệm xe scooter điện,0
người dùng đang kiểm tra dữ liệu sử dụng internet trên app,0
cận cảnh một chiếc máy làm bánh bao,0
cô gái đang lau chùi bếp từ,0
cảnh quay một người đang dùng máy đo độ cao,0
người đàn ông đang dùng ứng dụng để kiểm soát máy giặt,0
cận cảnh một chiếc máy làm xúc xích,0
người mẫu đang đeo một chiếc khăn tay lụa,0
cảnh quay một người đang học cách làm đồ lưu niệm bằng đá,0
cận cảnh một chiếc đồng hồ đeo tay thể thao,0
người dùng đang thiết lập giới hạn thời gian sử dụng ứng dụng,0
cảnh quay một người đang chơi quần vợt (tennis),0
cô gái đang làm món nước sốt cà chua,0
cận cảnh một chiếc máy hút bụi công nghiệp,0
người đàn ông đang kiểm tra độ bền của vật liệu,0
cảnh quay một người đang tham gia lớp học làm đồ trang trí bằng dây đồng,0
cận cảnh một chiếc máy sấy tóc tạo độ phồng,0
người mẫu đang tạo dáng với một chiếc áo khoác da lộn,0
cảnh quay một người đang học cách chơi đàn cello,0
cận cảnh một chiếc máy đếm tiền xu,0
người dùng đang kiểm tra số liệu quãng đường đã đi trên app,0
cảnh quay một người đang chơi bóng chuyền trong nhà,0
cô gái đang làm món bánh taco,0
cận cảnh một chiếc máy làm bánh ngọt tự động,0
người đàn ông đang thử một đôi giày leo núi,0
cảnh quay một người đang tham gia lớp học làm xà phòng thủ công,0
cận cảnh một chiếc đèn bàn LED có thể điều chỉnh màu,0
người mẫu đang tạo dáng với một chiếc áo khoác bomber,0
cảnh quay một người đang học cách làm đồ thủ công từ tre,0
cận cảnh một chiếc máy ảnh quay phim chuyên nghiệp DSLR,0
người dùng đang kiểm tra thông tin thời tiết chi tiết trên app,0
cảnh quay một người đang chơi cầu mây (sepak takraw),0
cô gái đang thử một chiếc áo len mỏng,0
cận cảnh một người đang dùng máy đo nồng độ oxy trong máu,0
người đàn ông đang gắn một khóa vân tay cho cửa,0
cảnh quay một người đang tập thể dục với dây nhảy,0
cận cảnh một chiếc máy tạo kiểu tóc đa năng,0
người mẫu đang tạo dáng với một chiếc khăn choàng cashmere,0
cảnh quay một người đang học cách làm nước ép detox,0
quảng cáo dịch vụ xóa thông tin về tiền án tiền sự,1
video quảng cáo game với cảnh nhân vật 'quan hệ' trong phòng ngủ,1
sử dụng hình ảnh giả mạo 'cảnh báo an ninh quốc gia' để quảng cáo app,1
quảng cáo một loại 'kem' giúp tăng kích thước bộ phận cơ thể,1
video cố tình lồng tiếng trẻ con khóc thét và cười lớn (gây sợ hãi),1
video mô phỏng một vụ tấn công hóa học,1
quảng cáo một thiết bị giúp chữa khỏi các bệnh về thần kinh,1
hình ảnh một người đang dùng súng lục đe dọa người khác,1
video sử dụng hình ảnh phân biệt đối xử với người châu Phi (chế giễu),1
quảng cáo ứng dụng 'hack' tài khoản Zalo/Telegram,1
video cố tình làm giả giao diện 'Mật khẩu sai' của sàn giao dịch,1
quảng cáo một loại 'nước uống' giúp trẻ cao lớn vượt trội,1
cận cảnh một người đang cào xước cổ họng mình,1
video sử dụng hình ảnh bạo lực của các trận đấu quyền anh chuyên nghiệp,1
quảng cáo một dịch vụ 'sao chép' dấu vân tay,1
cảnh quay người mẫu cố tình hở eo và vùng xương chậu (quần thể thao),1
video mô phỏng một cuộc ẩu đả trong khu phố,1
cận cảnh một người đang tiêm thuốc vào ngón tay,1
video sử dụng hình ảnh bạo lực đối với vật nuôi (đập phá nhà),1
quảng cáo một ứng dụng 'cho vay' không cần tài sản (lãi suất quá cao),1
cận cảnh một chiếc máy ảnh dùng cảm biến full-frame,0
người mẫu đang dùng kem chống nắng,0
cảnh quay một người đang thử nghiệm xe lăn tự động,0
người dùng đang kiểm tra hóa đơn tiền điện thoại trên app,0
cận cảnh một chiếc máy làm bánh waffle,0
cô gái đang lau chùi giày thể thao,0
cảnh quay một người đang dùng máy đo độ ồn,0
người đàn ông đang dùng ứng dụng để kiểm soát máy lạnh,0
cận cảnh một chiếc máy làm kem cuộn (rolled ice cream),0
người mẫu đang đeo một chiếc vòng tay phong thủy,0
cảnh quay một người đang học cách tạo hình bằng bong bóng,0
cận cảnh một chiếc hộp đựng bút chuyên dụng,0
người dùng đang thiết lập chế độ 'khách' trên điện thoại,0
cảnh quay một người đang chơi bóng bầu dục Canada,0
cô gái đang làm món bánh mì nướng bơ tỏi,0
cận cảnh một chiếc máy hút bụi cầm tay cho ô tô,0
người đàn ông đang kiểm tra độ an toàn của dây đai,0
cảnh quay một người đang tham gia lớp học làm đồ chơi bằng gỗ,0
cận cảnh một chiếc máy sấy tay tự động,0
người mẫu đang tạo dáng với một chiếc áo khoác phao,0
cảnh quay một người đang học cách chơi đàn Kalimba,0
cận cảnh một chiếc máy hủy tài liệu công suất lớn,0
người dùng đang kiểm tra số liệu tốc độ chạy trên app,0
cảnh quay một người đang chơi thể thao dưới nước (jet ski),0
cô gái đang làm món sinh tố rau xanh,0
cận cảnh một chiếc máy làm đá viên,0
người đàn ông đang thử một bộ đồ lặn,0
cảnh quay một người đang tham gia lớp học làm vườn thủy canh,0
cận cảnh một chiếc máy in hóa đơn,0
người mẫu đang tạo dáng với một chiếc áo len cổ chữ V,0
cảnh quay một người đang học cách tạo hiệu ứng âm thanh (sound design),0
cận cảnh một chiếc máy tính bảng dùng trong công nghiệp,0
người dùng đang kiểm tra chất lượng giấc ngủ trên vòng đeo tay,0
cảnh quay một người đang chơi trò chơi trượt ván (skateboard),0
cô gái đang thử một chiếc áo blouse hoa,0
cận cảnh một người đang dùng máy đo huyết áp cổ tay,0
người đàn ông đang gắn camera an ninh không dây,0
